"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gene741",60.7467833904514,0.289240990702522,0.803535621203441,0.359960383920916,0.718876759519495,0.971244877188708
"Gene742",72.3997394538504,-0.439850822386894,1.06898950976054,-0.411464114821316,0.680732249287818,0.971244877188708
"Gene752",69.5884829890093,-0.292178775278058,0.861899651410716,-0.338993959215361,0.734614280872379,0.971244877188708
"Gene760",104.710042047563,0.381080614594413,0.840671431481443,0.453305061078223,0.650329088954596,0.971244877188708
"Gene761",55.8132327930751,-0.385145495581353,0.969670493967194,-0.397192136893446,0.691225780165617,0.971244877188708
"Gene763",116.873430895284,0.379862856892756,0.826703906055842,0.459490821453912,0.645881741763003,0.971244877188708
"Gene766",56.3570003201374,0.297865811790843,0.913281498076919,0.326148961101319,0.744311654886611,0.971244877188708
"Gene781",76.8196247211971,-0.303340080803585,1.04591360735024,-0.290024031307976,0.771797853015403,0.971244877188708
"Gene782",106.2615949605,-0.237715153641853,0.835403113911756,-0.284551433533396,0.775987823956644,0.971244877188708
"Gene783",72.6991827354335,0.288436459573567,0.879379636205093,0.327999930517263,0.742911715159282,0.971244877188708
"Gene784",89.0190599212351,0.241059365154725,0.856497966181039,0.281447679589437,0.778367052353592,0.971244877188708
"Gene793",71.1069829513387,-0.321637788447995,1.1036957661188,-0.291418884009179,0.770730973646793,0.971244877188708
"Gene809",90.7785497439796,-0.389430917837453,0.890208671170297,-0.437460261227848,0.66177758951051,0.971244877188708
"Gene811",92.610949683095,-0.304103697208277,0.970670553862609,-0.313292389470507,0.754058531640041,0.971244877188708
"Gene812",78.6672056625559,-0.253688419131208,0.864207458401982,-0.293550369954347,0.76910150462366,0.971244877188708
"Gene822",103.668329372685,0.248189605750401,0.896474403160487,0.276850744288312,0.781894715088119,0.971244877188708
"Gene826",102.157410148393,-0.290323169135291,1.04224341996172,-0.27855601059679,0.780585575335902,0.971244877188708
"Gene832",85.9258236909443,0.25086621959284,0.840552955342519,0.298453795205103,0.765356836073039,0.971244877188708
"Gene835",66.4961808780011,-0.435887342601421,0.952082617977728,-0.457825123965888,0.647078084202914,0.971244877188708
"Gene841",94.6746477281224,0.210621146304006,0.711336286998569,0.296092228322424,0.767159648934242,0.971244877188708
"Gene847",128.825285244513,0.450690892247155,1.00992924865334,0.446259867063079,0.655409542557521,0.971244877188708
"Gene849",117.249416934691,-0.498325496950553,1.13980440382818,-0.437202642204982,0.661964393724398,0.971244877188708
"Gene864",77.3357817222718,0.460047843285785,1.02973022938951,0.446765405302832,0.655044451952878,0.971244877188708
"Gene871",65.9823055354693,-0.298709289526308,0.66616231818958,-0.448403161466871,0.653862260564516,0.971244877188708
"Gene879",52.4775118855988,-0.383634307667687,0.935325117791021,-0.410161451211451,0.681687516777488,0.971244877188708
"Gene881",61.9812118621234,-0.288662372086486,0.886996076358337,-0.325438161205427,0.744849477535068,0.971244877188708
"Gene883",52.170526263278,0.302146730297253,0.836545376009303,0.361183910595058,0.717961968961644,0.971244877188708
"Gene884",46.1327860898996,0.222800479376997,0.751931618351056,0.296304177054804,0.766997796280743,0.971244877188708
"Gene898",56.8801264180155,-0.448650776926705,0.994198826050374,-0.451268664950095,0.651795926052173,0.971244877188708
"Gene904",76.3674157507023,0.242772909347159,0.888279595163102,0.273306862691788,0.784617340425083,0.971244877188708
"Gene918",137.197012244429,-0.231757795202084,0.708589779917792,-0.327069062764315,0.743615650432638,0.971244877188708
"Gene922",99.9391845618943,-0.272680983980573,0.852972541167047,-0.319683191216786,0.749208503122924,0.971244877188708
"Gene941",75.1308906751055,0.366941795405267,0.997126183551753,0.36799935801327,0.712873712885186,0.971244877188708
"Gene943",89.7416756112716,0.315839972402538,0.733489576495254,0.430599128499792,0.666759874984096,0.971244877188708
"Gene973",95.5362841366116,0.30542115860465,1.06745030702045,0.286122132895501,0.774784580264611,0.971244877188708
"Gene980",83.5343608518626,-0.340291717601303,1.00156790206711,-0.339759008749165,0.734038019684765,0.971244877188708
"Gene988",99.5390450673942,0.281433440148166,0.892365584110233,0.315379083594736,0.752473845987551,0.971244877188708
"Gene990",117.764514869071,-0.361799438823089,0.983399026866901,-0.367907053941042,0.712942540299275,0.971244877188708
"Gene991",106.046270274453,-0.279313100316956,0.776013816721308,-0.359933153635158,0.718897123294962,0.971244877188708
"Gene996",49.3180198377429,-0.338267727681277,0.934358487646389,-0.362032059593486,0.71732807303975,0.971244877188708
"Gene1000",80.3616860055429,0.298044500607074,0.874773562703333,0.340710457327975,0.733321565415359,0.971244877188708
"Gene114",98.1822025549964,0.209881118016346,0.792885394412571,0.264705491481327,0.791236346770174,0.973123011224501
"Gene167",71.0226640754525,0.251223965215391,0.95267667774707,0.263703280539518,0.792008567485534,0.973123011224501
"Gene202",35.9924114892541,-0.229534491463572,0.86444123565946,-0.265529317662023,0.790601727931977,0.973123011224501
"Gene228",64.5408523606224,0.236774389636638,0.894748282634164,0.264626816538354,0.791296959763335,0.973123011224501
"Gene242",72.9395498154954,0.249770205897175,0.926165418323818,0.269682068619245,0.787404856760261,0.973123011224501
"Gene309",66.0079317987841,0.289258551788644,1.08720727927976,0.266056489228318,0.790195704143118,0.973123011224501
"Gene420",47.4803551885783,-0.218008642202947,0.831939521220013,-0.262048666570431,0.79328392224515,0.973486689767505
"Gene992",67.817330592999,0.286694649880069,1.09993032324298,0.260648009989207,0.794363962385573,0.973610084600814
"Gene109",86.0319504360562,0.219416484441798,0.855219150549511,0.256561706202222,0.797517139662154,0.976270981310567
"Gene2",82.8171193047655,-0.263015699619733,1.06707252791671,-0.246483432699021,0.805308027695859,0.978178062585993
"Gene3",35.7098327133553,-0.187152970690518,0.773919432030882,-0.241824876007313,0.808915862621415,0.978178062585993
"Gene91",71.954053035878,0.180128219250617,0.720769795818385,0.249910887353561,0.80265626344007,0.978178062585993
"Gene320",115.381965532782,0.213555369108172,0.876494435020885,0.243647147746105,0.807504109808223,0.978178062585993
"Gene339",64.8149985625465,-0.231546957981108,0.940732884899934,-0.246134648525376,0.80557800229792,0.978178062585993
"Gene410",65.0155030140791,-0.18790203490507,0.767700347522649,-0.244759606416,0.80664257210738,0.978178062585993
"Gene734",106.854300645216,0.259100081998963,1.06384143235637,0.24355141106421,0.807578263500974,0.978178062585993
"Gene882",102.268014945699,-0.193745504775073,0.781990184115381,-0.247759509915391,0.804320484686775,0.978178062585993
"Gene887",63.3615868835244,0.205321983499672,0.847934096936492,0.242143798959709,0.808668741155981,0.978178062585993
"Gene957",110.989317609446,0.263884692353467,1.0612644260272,0.248651218190088,0.803630586040271,0.978178062585993
"Gene436",74.1010620859831,0.230956766262152,0.970209494160688,0.238048346931452,0.811843596350503,0.979230364466599
"Gene880",129.118971895804,0.214319057612448,0.90471663988491,0.236890809966435,0.812741499683042,0.979230364466599
"Gene955",94.0108868613743,0.1756686363561,0.738011032400125,0.238029824276202,0.811857962460139,0.979230364466599
"Gene63",80.7772333177372,0.221596487784233,0.944656567551362,0.23457888866282,0.814535596787352,0.980203853761051
"Gene30",52.9615647404377,-0.189273368495739,0.821085225561225,-0.230516105519214,0.817690750041129,0.981751947528206
"Gene625",98.5594273870515,0.184665909863309,0.801574938141443,0.23037884678815,0.817797396934964,0.981751947528206
"Gene26",69.0089621168335,-0.203867385677209,0.907168274272867,-0.224729404079543,0.822189788485229,0.985834318159611
"Gene9",117.864782941334,0.202613051833983,0.959017065939123,0.211271581111618,0.832675357397516,0.985882464077513
"Gene39",116.744155769353,-0.165951323650697,0.787506853311223,-0.210730005653821,0.83309795920177,0.985882464077513
"Gene58",52.2892133178836,0.217150151475305,0.988337081046537,0.219712642214505,0.826094958178304,0.985882464077513
"Gene143",83.6510028682029,0.235905931775749,1.11422691944637,0.211721623000246,0.832324217786268,0.985882464077513
"Gene158",97.6834325659006,0.190873810326499,0.897248279480106,0.212732433922411,0.831535667142903,0.985882464077513
"Gene357",43.9682910555497,-0.195873011585862,0.905581727558587,-0.216295233908847,0.82875762393144,0.985882464077513
"Gene473",76.2215386162557,-0.165842636764115,0.757638827301532,-0.218894057152262,0.826732575922749,0.985882464077513
"Gene478",86.3620124870161,-0.224304025433558,1.06468717348579,-0.210675991051143,0.833140110488039,0.985882464077513
"Gene596",92.4310086280896,0.201206290706661,0.934427261819061,0.215325792523401,0.829513321712331,0.985882464077513
"Gene829",118.430106266876,-0.194051521950896,0.876818679081902,-0.221313170647873,0.824848595539461,0.985882464077513
"Gene997",42.8234531167216,-0.239297886510638,1.12732299831226,-0.212270916914581,0.831895683355161,0.985882464077513
"Gene586",105.696978490958,-0.199101966147356,0.964423091080107,-0.206446701648725,0.836441993798634,0.988612772694224
"Gene322",66.703173716367,-0.169707948515451,0.855463223092585,-0.198381349348883,0.842746708522129,0.992089701530314
"Gene356",70.4028517683451,0.126905074040693,0.644213086547218,0.196992387597813,0.843833494881707,0.992089701530314
"Gene386",121.138269983693,0.177403831930045,0.905296929012818,0.195962038801452,0.844639878528888,0.992089701530314
"Gene515",59.5461651021107,0.150388410068528,0.771117865848263,0.195026489112783,0.84537221045893,0.992089701530314
"Gene617",78.343424399362,0.186010558506443,0.937065951240194,0.198503166463641,0.842651407566084,0.992089701530314
"Gene971",89.5275795977568,0.17659081525365,0.890406724255763,0.198326012644673,0.842790000743469,0.992089701530314
"Gene745",42.375286344009,0.159734149348328,0.83752696879094,0.190721200988813,0.84874402759012,0.993700310276301
"Gene836",26.7977284404852,-0.172491982106119,0.902798289593571,-0.191063700601131,0.848475686417101,0.993700310276301
"Gene6",92.4268435121327,-0.0941874015821864,0.697920166888424,-0.134954406034873,0.892647923167739,0.994037803409903
"Gene85",74.4193562134847,-0.157831140058013,1.01388680697221,-0.155669389297359,0.876293626774848,0.994037803409903
"Gene123",105.301649768224,0.165865327313018,0.929000074748314,0.178541780373865,0.8582975122732,0.994037803409903
"Gene126",87.4814855894149,0.109871738533097,0.740105924494752,0.148454072446593,0.881984429132797,0.994037803409903
"Gene208",109.875432185459,0.116705277433088,0.872914062477188,0.133696182075355,0.893642824322146,0.994037803409903
"Gene260",81.1085381695949,-0.130231919974806,0.888867162915501,-0.146514491037832,0.883515251167107,0.994037803409903
"Gene270",88.4944973738077,0.116557397331372,0.792317532599788,0.147109451117305,0.883045630129985,0.994037803409903
"Gene273",93.801356193522,0.123831359936984,0.800989315604919,0.154598017132682,0.877138233301963,0.994037803409903
"Gene276",62.8858807501182,-0.139987964828295,0.852037843053742,-0.164297825465793,0.869496693460464,0.994037803409903
"Gene280",60.127519055224,0.171679666942109,0.982782531670213,0.174687340698195,0.861325315480772,0.994037803409903
"Gene296",100.463402158258,0.160542548403503,1.03934090990454,0.154465726186269,0.877242533392859,0.994037803409903
"Gene301",58.6322499850616,0.187794901835078,1.09312999412455,0.171795580438241,0.863598240168164,0.994037803409903
"Gene313",122.217203953614,0.188065080545477,1.07606438278923,0.174771215880225,0.861259406596144,0.994037803409903
"Gene324",53.9297536704533,0.126712822610272,0.817385110625568,0.155022181054039,0.87680383073947,0.994037803409903
"Gene328",85.573127799695,-0.120030850593999,0.891713366963293,-0.134606988120814,0.892922616176639,0.994037803409903
"Gene388",104.621323211834,-0.138558727818262,1.00072151579017,-0.138458827587868,0.889877806970644,0.994037803409903
"Gene389",37.7336275103246,-0.160363338110465,0.983733859990238,-0.163014962311104,0.870506654032518,0.994037803409903
"Gene406",78.8013509292241,-0.134595126523922,0.927061037589067,-0.145184751668512,0.884565004776945,0.994037803409903
"Gene461",117.962892942404,-0.1426227835036,1.03183064417544,-0.138223054634681,0.890064135018107,0.994037803409903
"Gene465",62.1291834489909,0.130079625260727,0.825381437804835,0.157599407137969,0.874772470769985,0.994037803409903
"Gene485",74.112570804823,-0.114743931186915,0.657764505443776,-0.174445307153661,0.861515510178921,0.994037803409903
"Gene528",84.3281671853235,0.159600267903575,1.19818643953016,0.133201530778598,0.894034000249953,0.994037803409903
"Gene536",80.480760277108,0.0974575046594928,0.69325447696776,0.140579697495448,0.888201987989821,0.994037803409903
"Gene539",60.7338242457207,0.12702914183091,0.838233733812278,0.151543819709072,0.879546746829701,0.994037803409903
"Gene559",65.5395481858652,0.144955651414998,0.899800997457054,0.161097455798182,0.872016644052548,0.994037803409903
"Gene564",58.203754180675,0.143041477154053,0.835512769753842,0.17120202387355,0.864064916169698,0.994037803409903
"Gene590",129.61161732396,-0.111150229609767,0.821619841719136,-0.135281822524148,0.892389056477796,0.994037803409903
"Gene606",45.2612490142608,-0.135001580376509,0.958889580749404,-0.140789495565277,0.888036241730009,0.994037803409903
"Gene665",105.834002098118,-0.130240601687798,0.960279822244247,-0.135627760441135,0.892115558570442,0.994037803409903
"Gene670",110.258871235008,-0.142735519168302,0.922101807286474,-0.154793665992629,0.876983984828575,0.994037803409903
"Gene729",63.0209533657181,-0.163960919483987,0.928790573840045,-0.176531635981293,0.859876297013713,0.994037803409903
"Gene733",61.9031003467031,0.136002437178325,0.822799745605506,0.165292269358007,0.868713943286808,0.994037803409903
"Gene754",88.0242156620759,0.154563305782317,1.00620332581635,0.153610410358083,0.877916928090809,0.994037803409903
"Gene765",70.2596448009579,0.134792436868154,0.873644860877449,0.154287448944385,0.877383093113714,0.994037803409903
"Gene773",63.8194984765933,-0.109946587130437,0.744405839374413,-0.14769710461008,0.882581816762387,0.994037803409903
"Gene776",107.769866059048,-0.157765074746296,0.873391822075018,-0.180634934698009,0.856654132997486,0.994037803409903
"Gene819",59.9139986385734,0.10300355686133,0.745240806644251,0.138215132535677,0.890070395846984,0.994037803409903
"Gene831",53.5916586551416,-0.140789402953981,0.895507945029924,-0.157217368908186,0.875073540115709,0.994037803409903
"Gene834",101.371121301249,0.147296585647364,1.01587661051504,0.144994563436878,0.88471516417988,0.994037803409903
"Gene855",112.024801387625,0.139895571561694,0.955462818140912,0.146416552173004,0.883592561376992,0.994037803409903
"Gene858",158.604317167284,-0.139102657248044,0.986350988651926,-0.141027543793675,0.887848182995235,0.994037803409903
"Gene862",58.7990738573394,-0.188270068672558,1.11809428784133,-0.168384787150685,0.866280575322074,0.994037803409903
"Gene910",64.2740511664689,-0.122697145384293,0.792687231465649,-0.154786327461628,0.876989770401328,0.994037803409903
"Gene972",68.0375225973454,-0.0997572688002052,0.74405138984731,-0.134073089791119,0.893344778730953,0.994037803409903
"Gene999",98.8726843766538,0.127433239106056,0.933031413247935,0.136579794952941,0.891362948109975,0.994037803409903
"Gene18",72.9865356861342,0.101191266111233,0.803059921236209,0.12600711781938,0.899726290282823,0.994114879161391
"Gene113",52.7552799792975,0.0860151982877019,0.863110891223977,0.0996571809744213,0.920616495876899,0.994114879161391
"Gene120",130.101500481479,0.113432297372591,0.985325219223431,0.115121682830762,0.908348673749557,0.994114879161391
"Gene203",61.1293628179221,-0.0898325877217594,0.811409054577171,-0.11071183790101,0.911844858405274,0.994114879161391
"Gene293",71.5203919197382,-0.11240150122125,0.933078170120821,-0.120463113188786,0.904116298225819,0.994114879161391
"Gene342",108.324377638349,-0.100634785473424,0.858974399778061,-0.117156908866464,0.906735713434173,0.994114879161391
"Gene344",54.1254689029018,0.113242018015733,0.970275634028636,0.116711183960733,0.907088927330492,0.994114879161391
"Gene369",58.3547698901631,0.0770113969093327,0.782480245149529,0.0984196053340824,0.921599107450867,0.994114879161391
"Gene374",121.428063413803,-0.111254466669444,0.900889950760142,-0.123493959029703,0.901715957672158,0.994114879161391
"Gene394",85.9941385826827,0.0889794627119811,0.934050703575855,0.0952619192634171,0.924106789079603,0.994114879161391
"Gene412",83.7718152848284,0.0743759855269296,0.778320876138155,0.0955595408104248,0.923870399845633,0.994114879161391
"Gene440",94.3818472695668,0.140830820949084,1.16564640212213,0.120817788904674,0.903835359811665,0.994114879161391
"Gene526",81.827054738583,0.0920013363774451,0.936011859369478,0.0982907806738897,0.921701398690084,0.994114879161391
"Gene545",47.0512262119613,0.0925079957146638,0.964816729469114,0.0958814175678379,0.923614753207967,0.994114879161391
"Gene553",45.5971095040039,-0.0983827541271026,1.01809744017072,-0.0966339274073859,0.923017112394825,0.994114879161391
"Gene563",61.022238828147,0.0884193162087223,0.876887913897842,0.100833088023406,0.919682960245272,0.994114879161391
"Gene582",93.0917237066317,0.0965191537760476,0.920058197422941,0.104905487551108,0.916450804562283,0.994114879161391
"Gene638",59.6542684889642,0.108066159519589,0.928631140220066,0.116371457771683,0.90735815507889,0.994114879161391
"Gene697",88.421349934884,-0.0999549509910128,1.02368817907631,-0.0976419900454487,0.922216580559027,0.994114879161391
"Gene737",37.8987939914786,0.109056058715633,0.873409053354392,0.124862523804619,0.900632387792968,0.994114879161391
"Gene753",39.3910150487338,-0.0905371287011826,0.923855302465729,-0.097999252111822,0.921932887238588,0.994114879161391
"Gene820",84.6247860532273,-0.090805526846574,0.746643263643727,-0.121618356808618,0.903201274779104,0.994114879161391
"Gene828",85.8778816183315,0.0926232944952623,0.808443256298513,0.114569938921058,0.908786008036626,0.994114879161391
"Gene851",52.1383272282957,-0.0901615056343614,0.881352173381002,-0.102299067679709,0.918519295310663,0.994114879161391
"Gene865",109.896455320009,0.109964980343395,0.87053538553581,0.126318794354019,0.899479579680378,0.994114879161391
"Gene889",109.19774668852,-0.111514022901097,0.910362618459474,-0.122494070648245,0.902507741568712,0.994114879161391
"Gene903",57.3817313787745,0.0954384894032896,0.904696005684923,0.105492329803131,0.915985155960717,0.994114879161391
"Gene933",112.820709087983,0.0928604514154326,0.793526498869374,0.117022495843228,0.906842226852392,0.994114879161391
"Gene964",37.2268922681119,0.0911697705392416,0.875131414689205,0.104178377108791,0.917027793156492,0.994114879161391
"Gene989",94.9686877394728,-0.0855851753614697,0.818506592727948,-0.104562597444974,0.91672289487364,0.994114879161391
"Gene189",48.8197965948329,-0.0936476081471205,1.0259076192782,-0.0912826909434671,0.927267971189075,0.994993366705976
"Gene195",118.328880153707,-0.095749273359707,1.06578550925834,-0.0898391585623426,0.928415029956882,0.994993366705976
"Gene249",111.553018698046,-0.0966462261226718,1.08272809021091,-0.0892617703340876,0.928873875602868,0.994993366705976
"Gene431",117.014722787983,0.0954147603546098,1.06973925360205,0.0891944088555475,0.92892740875568,0.994993366705976
"Gene335",117.55171268867,0.077234003910241,0.884096792612463,0.0873592174019977,0.930385985198176,0.995482959404722
"Gene25",131.037610927834,0.0660681348368921,0.843661150521798,0.0783112210346885,0.937580491781163,0.995862632763006
"Gene33",60.0348593756817,0.0659429581724985,0.917852066994655,0.0718448653587687,0.942725367655719,0.995862632763006
"Gene40",79.2427667740051,-0.0716630327144234,0.886142153954247,-0.0808708088139586,0.935544695097388,0.995862632763006
"Gene99",67.7189042906846,0.0698422420784963,0.92383021614819,0.075600733617153,0.9397367527945,0.995862632763006
"Gene201",56.5946641115955,-0.0633810793329135,0.875857763114571,-0.0723645801888299,0.942311771781416,0.995862632763006
"Gene246",45.950218859499,0.0619672872368991,0.863088042304546,0.0717971796613463,0.942763317333992,0.995862632763006
"Gene337",47.0596313819518,0.0785058191749967,1.00221463357323,0.078332341741107,0.937563691503686,0.995862632763006
"Gene405",121.050012460199,0.0697571763480272,0.919576150965784,0.0758579659496006,0.939532098769345,0.995862632763006
"Gene550",63.0847617924743,-0.0603314237265602,0.757720893159791,-0.0796222253750595,0.936537718041735,0.995862632763006
"Gene591",127.254650272761,0.064784986661005,0.782842656938603,0.0827560763159665,0.934045495292628,0.995862632763006
"Gene663",103.245640496207,-0.0637555430106852,0.881594158064814,-0.0723184726525807,0.942348464136015,0.995862632763006
"Gene757",78.4883786549946,0.072621211187765,0.997453564212586,0.0728066085413148,0.941960012060698,0.995862632763006
"Gene182",91.1441159971522,0.0707518062837088,1.00887545799785,0.070129375953022,0.944090685626851,0.996206095024511
"Gene185",76.8935078231025,0.0732004835316638,1.11796454381809,0.0654765698397451,0.947794560855766,0.99693946401125
"Gene630",44.0965293459335,-0.0561316421735857,0.832179471754999,-0.0674513660559406,0.946222378063335,0.99693946401125
"Gene873",85.1600009748487,0.0467640828755695,0.705078711716433,0.066324627447236,0.947119376522498,0.99693946401125
"Gene56",109.185404994984,0.0610810941973684,0.979071291994506,0.0623867686621039,0.950254831512765,0.997329272656319
"Gene134",101.672303503739,-0.0292524383881558,0.741735313828904,-0.0394378396751156,0.968541311665934,0.997329272656319
"Gene138",64.6996984307704,-0.0319843997219257,0.859255864430025,-0.0372233708793388,0.97030690425596,0.997329272656319
"Gene180",51.1185229359457,-0.0683344112165258,1.18362640674537,-0.0577330911401562,0.953961234728078,0.997329272656319
"Gene238",110.308018357283,0.0346504154688759,0.873848165194281,0.0396526729116289,0.968370033520794,0.997329272656319
"Gene299",53.4705322692849,-0.0299757062537697,0.810084047524575,-0.0370032052172467,0.970482450098484,0.997329272656319
"Gene315",85.9859388346959,-0.042081196088193,0.995042148748973,-0.0422908679206202,0.966266825118435,0.997329272656319
"Gene336",57.0496852891651,0.0532196975370946,0.878859341312872,0.0605554211412183,0.951713277106117,0.997329272656319
"Gene355",121.934610251978,-0.053570515779065,1.00128649723145,-0.0535016860081375,0.957332187334951,0.997329272656319
"Gene383",87.8855111936911,-0.0358912808545368,0.995586805896096,-0.0360503781709242,0.971242189065711,0.997329272656319
"Gene384",60.2155989625067,0.0506270101123618,0.905048990009867,0.0559384195454545,0.955390864359397,0.997329272656319
"Gene554",74.8551746706522,0.0381274584883018,0.977022049852137,0.0390241535429748,0.968871131535642,0.997329272656319
"Gene649",112.288157485658,-0.0454657627296317,0.899143291736617,-0.0505656474863073,0.959671637124595,0.997329272656319
"Gene657",65.7504414790368,-0.0500179694250609,1.12366257703147,-0.0445133356289216,0.964495222219206,0.997329272656319
"Gene727",210.777286252186,-0.0460642973365329,1.12048515619197,-0.0411110286307448,0.967207382461842,0.997329272656319
"Gene797",51.4623086601853,0.0535285130072279,0.926049389211834,0.0578030865640831,0.953905479569392,0.997329272656319
"Gene804",74.6902990978204,0.0479561148069356,0.889302147575462,0.0539255583017315,0.956994473708006,0.997329272656319
"Gene866",76.0543649661474,-0.0322903650194036,0.670247276295058,-0.0481767940899302,0.961575344341278,0.997329272656319
"Gene885",65.3814608832222,0.0305977409606427,0.847644511389,0.0360973740165007,0.971204716196224,0.997329272656319
"Gene893",90.8467683223919,-0.0344670768279489,0.949605827279424,-0.0362961934708167,0.971046185111804,0.997329272656319
"Gene915",88.2741778733597,0.0450585874697908,1.12919313632409,0.0399033487012434,0.968170181353635,0.997329272656319
"Gene976",65.6008146586479,-0.0392924527418782,0.95234347822665,-0.0412586988205603,0.967089658580965,0.997329272656319
"Gene977",119.233073718546,-0.043714409591096,0.821829891377954,-0.0531915546632169,0.957579284493429,0.997329272656319
"Gene188",110.598683673042,-0.0302982244946974,0.886693605699228,-0.0341698917190283,0.972741675442185,0.997838209896317
"Gene53",69.5615273515501,-0.025966673898286,0.956154875929213,-0.0271573931713217,0.978334198484459,0.998423196399951
"Gene463",81.0373663101666,0.0306022789667525,1.00418705236843,0.0304746798861579,0.975688486523525,0.998423196399951
"Gene715",71.0786342468219,-0.0254159071438673,0.9165401654062,-0.027730270972471,0.977877280237513,0.998423196399951
"Gene716",62.6708502511778,-0.0222378857227853,0.779805008655139,-0.0285172388942936,0.977249618971079,0.998423196399951
"Gene926",91.5256475055825,-0.0303342989254976,1.04448470989494,-0.0290423580528516,0.976830807988324,0.998423196399951
"Gene184",88.0995709832099,0.0243841238715264,1.04496646099886,0.0233348387547463,0.981383181965941,0.998706889288046
"Gene211",136.990663859958,0.0196711596417178,1.08539622742717,0.0181234825998488,0.985540344621166,0.998706889288046
"Gene367",83.0168113916607,-0.0146408703823783,1.13323253324951,-0.0129195641254633,0.989691966013939,0.998706889288046
"Gene397",53.8066343083912,0.0243102933272766,0.951829585342007,0.0255405943476127,0.979623769430834,0.998706889288046
"Gene398",149.767563269891,0.0141075987478145,0.74620451871864,0.0189058071801007,0.984916246910002,0.998706889288046
"Gene455",62.7418823247888,0.0153134810228591,0.929989291848483,0.0164662982220165,0.986862388564181,0.998706889288046
"Gene548",100.352329693843,-0.0110357909599639,0.913549277502461,-0.0120801266354613,0.990361687884538,0.998706889288046
"Gene595",62.3309902642973,0.0140180889084299,0.917833008178318,0.0152730276461211,0.987814360794233,0.998706889288046
"Gene607",69.6697678667064,-0.00924369322253145,0.948650534210294,-0.00974404471318449,0.992225500190576,0.998706889288046
"Gene618",97.1228477999707,0.00707574975272302,0.67341470250772,0.0105072694824953,0.991616566162978,0.998706889288046
"Gene699",97.5459635942107,-0.0174577938563313,0.868181111054621,-0.0201084700346965,0.983956843401812,0.998706889288046
"Gene825",109.354385810883,-0.00711907241074452,0.899213228293279,-0.00791700142607625,0.993683212782573,0.998706889288046
"Gene914",63.4552669103018,-0.00853863269750389,0.998869435683092,-0.00854829709717228,0.993179528790929,0.998706889288046
"Gene948",77.2023550183765,0.0165445194093868,0.786344325491039,0.0210397899152582,0.983213914930316,0.998706889288046
"Gene968",134.89510667643,0.0161204384021632,0.950508074463386,0.0169598121628415,0.986468676405154,0.998706889288046
"Gene94",89.0336740400076,-0.00602865768272385,1.00239446162566,-0.00601425677566766,0.99520134630292,0.999087319994602
"Gene97",77.8868227632975,0.00132111403051396,0.955179480776802,0.00138310553890832,0.998896441796392,0.999087319994602
"Gene176",86.4132299848913,-0.00223304493712324,0.852686205263324,-0.00261883553802027,0.997910473945365,0.999087319994602
"Gene429",132.514132126584,-0.00510820915424914,1.09749403655934,-0.00465442998693956,0.99628631558279,0.999087319994602
"Gene439",66.2642294821542,0.000925427070229217,0.809028143593208,0.00114387500306113,0.999087319994602,0.999087319994602
"Gene237",105.709444203163,-0.757622646059298,0.959058649877443,-0.789964874573744,NA,NA
"Gene501",91.4959422579625,0.764654833953026,1.11224778526813,0.687486047696367,NA,NA
"Gene642",69.9881089760669,0.274635171777336,1.02916324640405,0.266852875612228,NA,NA
"Gene795",73.4373770990165,1.28271548856243,0.809101485961412,1.58535796907881,NA,NA
"Gene823",91.0602856176563,0.477138172987446,0.975552778870376,0.489095191282156,NA,NA
"Gene982",96.1619943798114,0.487941425304302,0.784617844374858,0.621884180690624,NA,NA
